year,playID,posteam,Home_game,defteam,yardline_100,half_seconds_remaining,game_seconds_remaining,scored,down,goal_to_go,ydstogo,kick_distance,timeouts_remaining,score_differential,kicker,kicker_player_id
2011,20111127082084,OAK,1,CHI,1,5,1805,1,3,1,1,19,0,2,S.Janikowski,00-0019646
2011,20111128002383,NYG,0,NO,43,5,1805,0,1,0,10,61,0,-18,L.Tynes,00-0019778
2011,20111218082280,OAK,1,DET,28,5,1805,1,3,0,4,46,0,0,S.Janikowski,00-0019646
2012,20120101012225,BUF,0,NE,27,5,1805,0,3,0,4,45,2,7,B.Coutu,00-0026375
2012,20120101041910,TEN,0,HOU,25,5,1805,1,1,0,10,43,1,0,R.Bironas,00-0020962
2012,20121021012049,ARI,0,MIN,29,5,1805,0,1,0,10,47,2,-7,J.Feely,00-0019770
2012,20121104051928,CLE,1,BAL,11,5,1805,1,1,0,10,29,1,-8,P.Dawson,00-0004091
2012,20121104101981,PIT,0,NYG,12,5,1805,1,2,0,10,30,0,-6,S.Suisham,00-0023001
2012,20121118082332,KC,1,CIN,15,5,1805,1,1,0,5,33,0,-18,R.Succop,00-0026968
2012,20121209072095,PHI,0,TB,40,5,1805,0,1,0,15,58,1,10,A.Henery,00-0028058
2012,20121230112173,NO,1,CAR,35,5,1805,1,1,0,10,53,0,0,G.Hartley,00-0025824
2013,20130908102022,ARI,0,STL,32,5,1805,0,1,0,10,50,1,0,J.Feely,00-0019770
2013,20130922052225,NYJ,1,BUF,29,5,1805,1,3,0,3,47,0,8,N.Folk,00-0025565
2013,20131013061924,NYJ,1,PIT,21,5,1805,1,1,0,10,39,0,-6,N.Folk,00-0025565
2013,20131014001966,IND,0,SD,33,5,1805,1,4,0,4,50,0,-7,A.Vinatieri,00-0016919
2013,20131103051781,WAS,1,SD,41,5,1805,0,1,0,10,59,2,-6,K.Forbath,00-0028787
2013,20131110032186,GB,1,PHI,8,5,1805,1,4,1,8,26,0,-10,M.Crosby,00-0025580
2013,20131117042133,JAC,1,ARI,42,5,1805,0,1,0,10,60,1,0,J.Scobee,00-0022874
2013,20131117121807,GB,0,NYG,39,5,1805,1,2,0,10,57,0,-7,M.Crosby,00-0025580
2013,20131201012353,JAC,0,CLE,18,5,1805,1,1,0,10,NA,1,3,J.Scobee,00-0022874
2013,20131201072227,ATL,0,BUF,31,5,1805,1,4,0,7,49,1,-3,M.Bryant,00-0020578
2013,20131215052082,PHI,0,MIN,14,5,1805,1,1,0,10,33,1,-11,A.Henery,00-0028058
2013,20131222032180,DEN,0,HOU,26,5,1805,1,2,0,2,44,0,7,M.Prater,00-0023853
2014,20140907111659,CAR,0,TB,10,5,1805,1,3,0,9,28,0,7,G.Gano,00-0026858
2014,20140921091886,DAL,0,STL,11,5,1805,1,1,0,10,29,0,-13,D.Bailey,00-0028660
2014,20140928042233,MIN,1,ATL,1,5,1805,1,3,1,1,18,1,7,B.Walsh,00-0029576
2014,20141016002152,NE,1,NYJ,21,5,1805,1,4,0,19,39,2,2,S.Gostkowski,00-0024333
2014,20141019032197,NO,0,DET,9,5,1805,1,2,1,9,27,0,4,S.Graham,00-0019536
2014,20141019042139,CAR,0,GB,15,5,1805,1,3,0,5,33,0,-28,G.Gano,00-0026858
2014,20141026071872,MIN,0,TB,28,5,1805,1,3,0,2,46,0,0,B.Walsh,00-0029576
2014,20141116032173,PHI,0,GB,15,5,1805,1,4,0,10,33,2,-26,C.Parkey,00-0030850
2014,20141123111716,SF,1,WAS,23,5,1805,1,1,0,10,41,1,0,P.Dawson,00-0004091
2014,20141130062015,PIT,1,NO,36,5,1805,0,4,0,10,54,2,-8,S.Suisham,00-0023001
2014,20141221102288,BUF,0,OAK,36,5,1805,1,4,0,2,54,1,-6,D.Carpenter,00-0026003
2014,20141222001972,DEN,0,CIN,31,5,1805,0,1,0,10,49,0,-14,C.Barth,00-0026138
2015,20150927002150,ATL,0,DAL,14,5,1805,1,3,0,1,32,0,-14,M.Bryant,00-0020578
2015,20151011031868,ATL,1,WAS,20,5,1805,0,4,0,1,38,1,-4,M.Bryant,00-0020578
2015,20151018012115,WAS,0,NYJ,12,5,1805,1,3,0,2,30,0,0,D.Hopkins,00-0030098
2015,20151109002143,SD,1,CHI,14,5,1805,1,2,0,1,31,1,6,J.Lambo,00-0032087
2015,20151115062153,BAL,1,JAC,40,5,1805,0,3,0,10,58,0,4,J.Tucker,00-0029597
2015,20151130001816,CLE,1,BAL,3,5,1805,1,4,1,3,21,2,-6,T.Coons,00-0031112
2015,20151206082009,ATL,0,TB,34,5,1805,1,4,0,6,52,1,-1,S.Graham,00-0019536
2016,20160918062425,CIN,0,PIT,15,5,1805,1,2,0,10,33,1,-7,M.Nugent,00-0023482
2016,20160918042332,MIA,0,NE,9,5,1805,1,2,1,9,27,0,-24,A.Franks,00-0031718
2016,20160918012095,BAL,0,CLE,34,5,1805,1,2,0,10,52,0,-13,J.Tucker,00-0029597
2016,20161002072020,CLE,0,WAS,33,5,1805,1,4,0,8,51,0,-3,C.Parkey,00-0030850
2016,20161010001844,CAR,1,TB,25,5,1805,0,2,0,15,43,0,-6,G.Gano,00-0026858
2016,20161204071962,NO,1,DET,14,5,1805,1,2,0,10,32,1,-10,W.Lutz,00-0032569
2016,20161204051996,DEN,0,JAX,14,5,1805,1,1,0,10,32,0,4,B.McManus,00-0029822
2016,20161204081974,OAK,1,BUF,28,5,1805,1,2,0,2,47,1,-4,S.Janikowski,00-0019646
2016,20161224111786,CIN,0,HOU,25,5,1805,1,2,0,10,43,1,0,R.Bullock,00-0029421
2017,20170101141916,KC,0,SD,7,5,1805,1,1,1,7,25,0,7,C.Santos,00-0031203
2017,20170910112087,CAR,0,SF,18,5,1805,1,2,0,10,36,0,10,G.Gano,00-0026858
2017,20170924021661,NO,0,CAR,15,5,1805,1,4,1,15,33,2,8,W.Lutz,00-0032569
2017,20170924102379,TEN,1,SEA,29,5,1805,1,1,0,10,47,1,-1,R.Succop,00-0026968
2017,20171001061852,DET,0,MIN,41,5,1805,0,3,0,6,59,0,-4,M.Prater,00-0023853
2017,20171001132181,SEA,1,IND,19,5,1805,0,1,0,10,37,0,-6,B.Walsh,00-0029576
2017,20171008062037,ARI,0,PHI,33,5,1805,0,1,0,10,51,0,-14,P.Dawson,00-0004091
2017,20171119052249,NO,1,WAS,11,5,1805,1,4,0,1,29,0,-7,W.Lutz,00-0032569
2017,20171119082081,DEN,1,CIN,42,5,1805,0,1,0,10,61,0,-6,B.McManus,00-0029822
2017,20171119091900,NE,0,OAK,45,5,1805,1,1,0,10,62,0,14,S.Gostkowski,00-0024333
2017,20171126012041,CLE,0,CIN,3,5,1805,1,3,0,2,21,0,-13,Z.Gonzalez,00-0033862
2017,20171126002017,ATL,1,TB,18,5,1805,1,3,0,10,36,1,11,M.Bryant,00-0020578
2017,20171203012084,BAL,1,DET,28,5,1805,1,2,0,10,46,0,17,J.Tucker,00-0029597
2017,20171204001999,PIT,0,CIN,12,5,1805,1,1,0,10,30,2,-17,C.Boswell,00-0031136
2017,20171224001887,TB,0,CAR,3,5,1805,1,2,1,3,21,1,-6,P.Murray,00-0030626
2018,20180916082229,WAS,1,IND,31,5,1805,0,2,0,10,49,0,-11,D.Hopkins,00-0030098
2018,20181007032072,BAL,0,CLE,30,5,1805,0,3,0,10,48,0,-3,J.Tucker,00-0029597
2018,20181118012227,BAL,1,CIN,38,5,1805,1,2,0,10,56,0,3,J.Tucker,00-0029597
2018,20181202042337,HOU,1,CLE,30,5,1805,1,4,0,10,48,2,19,K.Fairbairn,00-0032726
2018,20181202132195,SF,0,SEA,27,5,1805,1,4,0,7,45,0,-20,R.Gould,00-0023252
2009,20091123003902,HOU,1,TEN,31,6,6,0,4,0,4,49,0,-3,K.Brown,00-0001980
2010,20101003054071,ATL,1,SF,25,6,6,1,3,0,9,43,0,0,M.Bryant,00-0020578
2011,20111211134625,DAL,1,NYG,29,6,6,0,2,0,10,47,1,-3,D.Bailey,00-0028660
2012,20121014064374,DAL,0,BAL,33,6,6,0,2,0,9,51,0,-2,D.Bailey,00-0028660
2012,20121021094645,OAK,1,JAC,46,6,6,0,1,0,10,64,0,0,S.Janikowski,00-0019646
2012,20121118044527,DAL,1,CLE,14,6,6,1,4,0,10,32,0,-3,D.Bailey,00-0028660
2014,20140914034328,CLE,1,NO,11,6,6,1,1,0,10,29,0,-1,B.Cundiff,00-0020972
2015,20151004044428,JAC,0,IND,35,6,6,0,2,0,5,53,0,0,J.Myers,00-0031492
2015,20151115094539,NE,0,NYG,36,6,6,1,4,0,1,54,0,-2,S.Gostkowski,00-0024333
2015,20151122094620,ARI,1,CIN,14,6,6,1,1,0,10,32,0,0,C.Catanzaro,00-0030896
2017,20171210003574,IND,0,BUF,25,6,6,0,3,0,7,43,0,0,A.Vinatieri,00-0016919
2018,20180930044658,HOU,0,IND,41,6,6,0,2,0,10,59,0,-1,K.Fairbairn,00-0032726
2018,20181007014262,CAR,1,NYG,45,6,6,1,3,0,10,63,0,-2,G.Gano,00-0026858
2009,20090920142222,DAL,1,NYG,29,6,1806,1,2,0,10,47,1,-5,N.Folk,00-0025565
2009,20090927042383,MIN,1,SF,26,6,1806,1,2,0,20,44,1,6,R.Longwell,00-0010072
2009,20091011052063,NYG,1,OAK,7,6,1806,1,1,1,7,25,1,21,L.Tynes,00-0019778
2009,20091018032097,BAL,0,MIN,11,6,1806,1,2,0,9,29,1,-14,S.Hauschka,00-0025944
2009,20091025032055,SD,0,KC,21,6,1806,1,2,0,10,39,1,17,N.Kaeding,00-0022737
2009,20091026002148,WAS,1,PHI,29,6,1806,1,1,0,10,47,0,-19,S.Suisham,00-0023001
2009,20091101062269,IND,1,SF,13,6,1806,1,1,0,10,31,1,-8,M.Stover,00-0015784
2009,20091108082229,SEA,1,DET,19,6,1806,1,1,0,15,37,2,-7,O.Mare,00-0010373
2009,20091112001979,CHI,0,SF,32,6,1806,1,2,0,7,50,1,-7,R.Gould,00-0023252
2009,20091122022225,CLE,0,DET,11,6,1806,1,1,0,10,29,2,0,P.Dawson,00-0004091
2009,20091206131928,MIA,1,NE,11,6,1806,1,1,0,10,29,1,-7,D.Carpenter,00-0026003
2010,20100912022125,NE,1,CIN,37,6,1806,0,2,0,8,56,0,20,S.Gostkowski,00-0024333
2010,20101017122356,IND,0,WAS,30,6,1806,0,1,0,10,48,1,10,A.Vinatieri,00-0016919
2010,20101114042190,CHI,1,MIN,25,6,1806,0,1,0,10,43,0,4,R.Gould,00-0023252
2010,20101125022059,NYJ,1,CIN,26,6,1806,0,2,0,6,44,2,-4,N.Folk,00-0025565
2010,20101226021649,CLE,1,BAL,13,6,1806,1,3,0,10,30,2,-6,P.Dawson,00-0004091
2011,20110918002145,DET,1,KC,10,6,1806,1,4,1,10,28,0,14,J.Hanson,00-0006800
2011,20111016092150,NO,0,TB,16,6,1806,1,1,0,10,33,2,-13,J.Kasay,00-0009028
2011,20111127022126,HOU,0,JAC,15,6,1806,1,4,1,15,33,0,8,N.Rackers,00-0019676
2012,20120909002507,IND,0,CHI,19,6,1806,0,2,0,10,37,1,-11,A.Vinatieri,00-0016919
2012,20120923112175,DEN,1,HOU,35,6,1806,1,2,0,4,53,0,-13,M.Prater,00-0023853
2012,20120930072023,MIA,0,ARI,9,6,1806,1,1,1,9,27,1,10,D.Carpenter,00-0026003
2012,20121007092188,NE,1,DEN,5,6,1806,1,4,1,5,23,0,7,S.Gostkowski,00-0024333
2012,20121021052505,HOU,1,BAL,11,6,1806,1,3,0,10,29,1,22,S.Graham,00-0019536
2012,20121028051985,ATL,0,PHI,25,6,1806,1,4,0,7,43,1,14,M.Bryant,00-0020578
2013,20130929052101,NYG,0,KC,26,6,1806,0,2,0,8,44,0,-3,J.Brown,00-0021940
2013,20130929032011,HOU,1,SEA,24,6,1806,1,4,0,4,42,1,14,R.Bullock,00-0029421
2013,20131010001931,CHI,1,NYG,22,6,1806,1,3,0,4,40,0,6,R.Gould,00-0023252
2013,20131020031954,GB,1,CLE,8,6,1806,1,4,1,8,26,2,11,M.Crosby,00-0025580
2013,20131117022569,CIN,1,CLE,23,6,1806,1,4,0,1,41,1,14,M.Nugent,00-0023482
2013,20131215072002,NO,0,STL,18,6,1806,0,4,0,12,36,0,-21,G.Hartley,00-0025824
2013,20131222052148,KC,1,IND,29,6,1806,0,2,0,10,47,0,-6,R.Succop,00-0026968
2013,20131222121953,PIT,0,GB,13,6,1806,1,3,0,10,31,1,-7,S.Suisham,00-0023001
2013,20131229151930,SEA,1,STL,17,6,1806,1,2,1,17,35,1,9,S.Hauschka,00-0025944
2014,20140918002257,ATL,1,TB,41,6,1806,0,3,0,1,59,0,33,M.Bryant,00-0020578
2014,20141005061965,ATL,0,NYG,2,6,1806,1,4,1,2,20,0,0,M.Bryant,00-0020578
2014,20141012001921,CHI,0,ATL,10,6,1806,1,4,0,2,28,0,7,R.Gould,00-0023252
2014,20141116001829,ATL,0,CAR,24,6,1806,1,1,0,10,42,0,0,M.Bryant,00-0020578
2014,20141207112125,SF,0,OAK,34,6,1806,1,2,0,10,52,0,-3,P.Dawson,00-0004091
2014,20141214031897,TB,0,CAR,30,6,1806,1,1,0,10,48,1,-2,P.Murray,00-0030626
2014,20141221032113,MIN,0,MIA,1,6,1806,1,3,1,1,18,0,7,B.Walsh,00-0029576
2015,20151004062149,TB,1,CAR,11,6,1806,0,1,0,10,29,0,-6,K.Brindza,00-0031656
2015,20151004082391,CLE,0,SD,10,6,1806,1,1,1,10,28,0,-3,T.Coons,00-0031112
2015,20151018112267,NE,0,IND,17,6,1806,1,1,1,17,35,0,-3,S.Gostkowski,00-0024333
2015,20151122111821,KC,0,SD,6,6,1806,1,1,1,6,24,0,6,C.Santos,00-0031203
2015,20151129012008,MIN,0,ATL,33,6,1806,0,3,0,9,51,1,4,B.Walsh,00-0029576
2016,20160918002402,CAR,1,SF,21,6,1806,1,4,0,10,39,0,3,G.Gano,00-0026858
2016,20161003002104,NYG,0,MIN,22,6,1806,1,2,0,15,40,1,-14,J.Brown,00-0021940
2016,20161009002086,WAS,0,BAL,38,6,1806,0,2,0,6,56,0,-4,D.Hopkins,00-0030098
2016,20161023112123,PIT,1,NE,14,6,1806,1,2,0,10,32,0,-7,C.Boswell,00-0031136
2016,20161030042037,DET,0,HOU,29,6,1806,1,1,0,10,47,2,-14,M.Prater,00-0023853
2016,20161127112039,NE,0,NYJ,21,6,1806,0,2,0,10,39,1,0,S.Gostkowski,00-0024333
2017,20170914002057,CIN,1,HOU,11,6,1806,1,3,0,10,29,1,-7,R.Bullock,00-0029421
2017,20170924012483,BUF,1,DEN,37,6,1806,1,1,0,10,55,0,-3,S.Hauschka,00-0025944
2017,20171022032123,GB,1,NO,41,6,1806,0,2,0,20,59,1,7,M.Crosby,00-0025580
2017,20171210132057,PIT,1,BAL,25,6,1806,1,3,0,10,43,1,3,C.Boswell,00-0031136
2017,20171211001828,NE,0,MIA,28,6,1806,1,4,0,2,46,2,-6,S.Gostkowski,00-0024333
2017,20171224011894,CLE,0,CHI,30,6,1806,1,1,0,10,48,0,-6,Z.Gonzalez,00-0033862
2018,20180909022084,IND,1,CIN,33,6,1806,1,3,0,7,51,0,3,A.Vinatieri,00-0016919
2018,20180916102252,DET,0,SF,9,6,1806,1,4,0,2,27,1,-6,M.Prater,00-0023853
2018,20180927002363,MIN,0,LA,21,6,1806,1,1,0,10,39,0,-11,D.Bailey,00-0028660
2018,20180930042357,IND,1,HOU,24,6,1806,1,2,0,4,42,0,-13,A.Vinatieri,00-0016919
2018,20181014002049,ATL,1,TB,28,6,1806,1,1,0,10,45,1,8,M.Bryant,00-0020578
2018,20181028032417,TB,0,CIN,7,6,1806,1,4,1,7,25,0,-21,C.Catanzaro,00-0030896
2009,20091018023935,STL,0,JAC,9,7,7,1,3,1,9,27,1,-4,Josh.Brown,00-0021940
2009,20091227084648,PHI,1,DEN,10,7,7,1,4,0,7,28,1,0,D.Akers,00-0000108
2010,20101010034062,GB,0,WAS,35,7,7,0,2,0,10,53,0,0,M.Crosby,00-0025580
2010,20101107104884,OAK,1,KC,22,7,7,1,2,0,10,41,0,-3,S.Janikowski,00-0019646
2010,20101128014551,BUF,1,PIT,31,7,7,1,4,0,1,49,0,-3,R.Lindell,00-0019310
2011,20111204114067,DAL,0,ARI,31,7,7,0,2,0,10,49,1,0,D.Bailey,00-0028660
2012,20120930114199,WAS,0,TB,24,7,7,1,3,0,8,41,0,-1,B.Cundiff,00-0020972
2013,20131103053923,SD,0,WAS,1,7,7,1,4,1,1,19,2,-4,N.Novak,00-0023096
2013,20131117014388,BAL,0,CHI,3,7,7,1,4,1,3,21,0,-2,J.Tucker,00-0029597
2015,20151001003705,BAL,0,PIT,24,7,7,1,3,0,2,42,1,-3,J.Tucker,00-0029597
2015,20151004014603,CHI,1,OAK,32,7,7,1,1,0,10,49,0,-1,R.Gould,00-0023252
2015,20151108104359,DAL,1,PHI,26,7,7,1,1,0,10,44,0,-2,D.Bailey,00-0028660
2017,20171112044366,JAX,1,LAC,16,7,7,1,3,0,6,34,1,-3,J.Lambo,00-0032087
2017,20171119114230,TB,0,MIA,17,7,7,1,4,0,7,35,0,0,P.Murray,00-0030626
2017,20171120004601,SEA,1,ATL,34,7,7,0,2,0,10,52,0,-2,B.Walsh,00-0029576
2009,20090913072336,NO,1,DET,16,7,1807,0,3,0,11,34,1,18,J.Carney,00-0002655
2009,20090920072294,TEN,1,HOU,22,7,1807,1,2,0,7,40,0,-3,R.Bironas,00-0020962
2009,20091025081987,NYJ,0,OAK,21,7,1807,1,1,0,10,39,1,21,J.Feely,00-0019770
2009,20091108112036,DAL,0,PHI,4,7,1807,1,4,1,4,22,0,1,N.Folk,00-0025565
2009,20091115072046,DEN,0,WAS,7,7,1807,1,4,1,7,24,1,0,M.Prater,00-0023853
2009,20091122002030,BAL,1,IND,18,7,1807,1,3,0,10,36,0,-5,B.Cundiff,00-0020972
2009,20091129062136,PHI,1,WAS,23,7,1807,1,3,0,5,41,2,-1,D.Akers,00-0000108
2010,20101010021733,KC,0,IND,27,7,1807,1,2,0,4,45,0,-6,R.Succop,00-0026968
2010,20101010082044,NYG,0,HOU,27,7,1807,1,2,0,10,45,1,18,L.Tynes,00-0019778
2010,20101025002268,NYG,0,DAL,35,7,1807,1,4,0,14,53,0,2,L.Tynes,00-0019778
2010,20101107092155,IND,0,PHI,19,7,1807,1,4,0,10,37,1,-2,A.Vinatieri,00-0016919
2010,20101205031861,KC,1,DEN,29,7,1807,1,2,0,10,47,0,4,R.Succop,00-0026968
2010,20101205011989,MIA,1,CLE,42,7,1807,1,4,0,23,60,0,-3,D.Carpenter,00-0026003
2010,20101205101820,DAL,0,IND,30,7,1807,0,1,0,15,48,0,9,D.Buehler,00-0027119
2011,20110912002192,NE,0,MIA,30,7,1807,0,3,0,21,48,0,7,S.Gostkowski,00-0024333
2011,20111016052042,STL,0,GB,18,7,1807,1,1,0,10,36,1,-24,Josh.Brown,00-0021940
2011,20111023042047,CAR,1,WAS,27,7,1807,1,4,0,3,45,2,0,O.Mare,00-0010373
2011,20111031002127,KC,1,SD,29,7,1807,1,3,0,10,47,0,7,R.Succop,00-0026968
2011,20111106092000,NE,1,NYG,8,7,1807,0,4,0,7,27,1,0,S.Gostkowski,00-0024333
2011,20111113041902,JAC,0,IND,27,7,1807,0,1,0,10,45,1,0,J.Scobee,00-0022874
2011,20111113112328,BAL,0,SEA,34,7,1807,0,3,0,10,52,0,-12,B.Cundiff,00-0020972
2011,20111120011961,TEN,0,ATL,28,7,1807,1,2,0,10,46,1,-13,R.Bironas,00-0020962
2011,20111127041893,STL,1,ARI,17,7,1807,1,3,1,17,35,0,3,Josh.Brown,00-0021940
2011,20111218031919,NYG,1,WAS,22,7,1807,1,2,0,10,40,1,-17,L.Tynes,00-0019778
2012,20120910011952,OAK,1,SD,2,7,1807,1,4,0,1,19,1,-7,S.Janikowski,00-0019646
2012,20120916092125,STL,1,WAS,24,7,1807,1,2,0,14,42,0,-7,G.Zuerlein,00-0029621
2012,20121021082384,NYJ,0,NE,36,7,1807,1,4,0,7,54,1,-9,N.Folk,00-0025565
2012,20121122022231,NYJ,1,NE,14,7,1807,1,2,0,10,32,0,-33,N.Folk,00-0025565
2012,20121222001876,DET,1,ATL,20,7,1807,1,1,0,10,38,0,-18,J.Hanson,00-0006800
2013,20131117072609,DET,0,PIT,1,7,1807,1,4,1,1,19,0,4,D.Akers,00-0000108
2013,20131205002313,JAC,1,HOU,22,7,1807,1,3,0,1,40,0,7,J.Scobee,00-0022874
2013,20131215061937,SEA,0,NYG,26,7,1807,1,4,0,17,44,0,10,S.Hauschka,00-0025944
2013,20131229012072,GB,0,CHI,9,7,1807,1,4,1,9,27,0,3,M.Crosby,00-0025580
